.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x33_goal_sed,x36_goal_eat,x29_wgoal_sleep,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
sharpnessnextpouch@timestudy_com/2020-10-31/phone_promptresponse_clean_2020-10-31.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-10-31,2020-10-31 21:40:00 CDT,GMT-05:00,1604198400143,Completed,2020-10-31,2020-10-31 21:41:31 CDT,1604198491435,1,set_1,24,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-01/phone_promptresponse_clean_2020-11-01.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-11-01,2020-11-01 21:19:00 CST,GMT-06:00,1604287140159,Completed,2020-11-01,2020-11-01 21:23:28 CST,1604287408454,1,set_3,47,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,Very much so,,,,,,,Yes,Maybe,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,Definitely will,Yes,Moderately,Moderately,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-11-02/phone_promptresponse_clean_2020-11-02.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-11-02,2020-11-02 21:39:00 CST,GMT-06:00,1604374740143,Completed,2020-11-02,2020-11-02 21:40:35 CST,1604374835699,1,set_2,23,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-03/phone_promptresponse_clean_2020-11-03.csv,40,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-03,2020-11-03 22:32:00 CST,GMT-06:00,1604464320327,Completed,2020-11-03,2020-11-03 22:33:39 CST,1604464419502,1,set_1,24,9,A little,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-04/phone_promptresponse_clean_2020-11-04.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-11-04,2020-11-04 21:38:00 CST,GMT-06:00,1604547480160,Completed,2020-11-04,2020-11-04 21:47:51 CST,1604548071381,2,set_3,23,9,A little,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-11-05/phone_promptresponse_clean_2020-11-05.csv,26,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-05,2020-11-05 22:13:00 CST,GMT-06:00,1604635980201,Completed,2020-11-05,2020-11-05 22:14:28 CST,1604636068839,1,set_4,23,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-06/phone_promptresponse_clean_2020-11-06.csv,27,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-06,2020-11-06 22:46:00 CST,GMT-06:00,1604724360146,Completed,2020-11-06,2020-11-06 22:46:51 CST,1604724411682,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,A little,Not at all,Very much so,Very much so,Not at all,Moderately,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-07/phone_promptresponse_clean_2020-11-07.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-07,2020-11-07 22:31:00 CST,GMT-06:00,1604809860171,Completed,2020-11-07,2020-11-07 23:18:22 CST,1604812702043,2,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-08/phone_promptresponse_clean_2020-11-08.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-08,2020-11-08 22:44:00 CST,GMT-06:00,1604897040174,Completed,2020-11-08,2020-11-08 22:57:37 CST,1604897857783,2,set_1,48,9,A little,Quite a bit,Not at all,Extremely,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Maybe,,,,,,,,Yes,Maybe,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,,,Moderately,Moderately,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-11-09/phone_promptresponse_clean_2020-11-09.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-11-09,2020-11-09 21:44:00 CST,GMT-06:00,1604979840143,Completed,2020-11-09,2020-11-09 21:50:58 CST,1604980258903,2,set_1,24,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-10/phone_promptresponse_clean_2020-11-10.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-10,2020-11-10 22:17:00 CST,GMT-06:00,1605068220136,Completed,2020-11-10,2020-11-10 22:20:50 CST,1605068450209,1,set_4,24,9,A little,Quite a bit,Not at all,Extremely,Moderately,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,Somewhat
sharpnessnextpouch@timestudy_com/2020-11-11/phone_promptresponse_clean_2020-11-11.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-11-11,2020-11-11 21:35:00 CST,GMT-06:00,1605152100138,Completed,2020-11-11,2020-11-11 21:45:44 CST,1605152744963,2,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Extremely,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-12/phone_promptresponse_clean_2020-11-12.csv,24,sharpnessnextpouch,Daily,BURST,RANDOM,22,23,2020-11-12,2020-11-12 22:30:00 CST,GMT-06:00,1605241800137,Completed,2020-11-12,2020-11-12 22:33:42 CST,1605242022481,1,set_3,24,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,A little bit
sharpnessnextpouch@timestudy_com/2020-11-14/phone_promptresponse_clean_2020-11-14.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-11-14,2020-11-14 21:38:00 CST,GMT-06:00,1605411480188,Completed,2020-11-14,2020-11-14 21:45:10 CST,1605411910143,2,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-15/phone_promptresponse_clean_2020-11-15.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-11-15,2020-11-15 21:46:00 CST,GMT-06:00,1605498360194,Completed,2020-11-15,2020-11-15 21:51:17 CST,1605498677436,2,set_1,48,9,A little,Quite a bit,Not at all,Extremely,Moderately,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Maybe,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,,,Moderately,Moderately,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-11-16/phone_promptresponse_clean_2020-11-16.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-16,2020-11-16 22:38:00 CST,GMT-06:00,1605587880131,Completed,2020-11-16,2020-11-16 22:39:07 CST,1605587947577,1,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Moderately,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-17/phone_promptresponse_clean_2020-11-17.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-11-17,2020-11-17 21:45:00 CST,GMT-06:00,1605671100189,Completed,2020-11-17,2020-11-17 21:48:04 CST,1605671284286,1,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-19/phone_promptresponse_clean_2020-11-19.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-11-19,2020-11-19 21:33:00 CST,GMT-06:00,1605843180207,Completed,2020-11-19,2020-11-19 21:51:26 CST,1605844286079,2,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-20/phone_promptresponse_clean_2020-11-20.csv,25,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-20,2020-11-20 22:35:00 CST,GMT-06:00,1605933300172,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-21/phone_promptresponse_clean_2020-11-21.csv,26,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-21,2020-11-21 22:39:00 CST,GMT-06:00,1606019940285,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-22/phone_promptresponse_clean_2020-11-22.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-11-22,2020-11-22 21:39:00 CST,GMT-06:00,1606102740218,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-23/phone_promptresponse_clean_2020-11-23.csv,24,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-23,2020-11-23 22:13:00 CST,GMT-06:00,1606191180199,Completed,2020-11-23,2020-11-23 22:13:59 CST,1606191239457,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-24/phone_promptresponse_clean_2020-11-24.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-11-24,2020-11-24 22:26:00 CST,GMT-06:00,1606278360195,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-25/phone_promptresponse_clean_2020-11-25.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-11-25,2020-11-25 21:44:00 CST,GMT-06:00,1606362240137,Completed,2020-11-25,2020-11-25 21:47:12 CST,1606362432014,1,set_3,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Probably will,Sort of,,,,
sharpnessnextpouch@timestudy_com/2020-11-26/phone_promptresponse_clean_2020-11-26.csv,24,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-11-26,2020-11-26 21:40:00 CST,GMT-06:00,1606448400214,Completed,2020-11-26,2020-11-26 21:48:10 CST,1606448890367,2,set_2,23,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-27/phone_promptresponse_clean_2020-11-27.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-11-27,2020-11-27 21:47:00 CST,GMT-06:00,1606535220165,Completed,2020-11-27,2020-11-27 21:48:06 CST,1606535286358,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-28/phone_promptresponse_clean_2020-11-28.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-11-28,2020-11-28 21:31:00 CST,GMT-06:00,1606620660302,Completed,2020-11-28,2020-11-28 21:32:14 CST,1606620734271,1,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-11-29/phone_promptresponse_clean_2020-11-29.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,22,23,2020-11-29,2020-11-29 22:47:00 CST,GMT-06:00,1606711620226,Completed,2020-11-29,2020-11-29 22:52:09 CST,1606711929398,2,set_4,47,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,Yes,Maybe,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,More,Moderate,Very little,,,Quite a bit,A little,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-11-30/phone_promptresponse_clean_2020-11-30.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-11-30,2020-11-30 21:38:00 CST,GMT-06:00,1606793880145,Completed,2020-11-30,2020-11-30 21:39:46 CST,1606793986128,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-01/phone_promptresponse_clean_2020-12-01.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-12-01,2020-12-01 21:43:00 CST,GMT-06:00,1606880580170,Completed,2020-12-01,2020-12-01 21:45:13 CST,1606880713139,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-02/phone_promptresponse_clean_2020-12-02.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-02,2020-12-02 21:31:00 CST,GMT-06:00,1606966260189,Completed,2020-12-02,2020-12-02 21:38:29 CST,1606966709066,2,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,Moderately,Not at all,A little,Very much so,Very much so,Not at all,Moderately,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-03/phone_promptresponse_clean_2020-12-03.csv,24,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-12-03,2020-12-03 22:35:00 CST,GMT-06:00,1607056500196,Completed,2020-12-03,2020-12-03 22:41:21 CST,1607056881712,2,set_1,24,9,A little,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-04/phone_promptresponse_clean_2020-12-04.csv,27,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-12-04,2020-12-04 22:01:08 CST,GMT-06:00,1607140868800,Completed,2020-12-04,2020-12-04 22:05:46 CST,1607141146777,1,set_1,24,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-05/phone_promptresponse_clean_2020-12-05.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-05,2020-12-05 21:45:00 CST,GMT-06:00,1607226300301,Completed,2020-12-05,2020-12-05 21:47:00 CST,1607226420754,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Not at all,No,Yes,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-06/phone_promptresponse_clean_2020-12-06.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-06,2020-12-06 21:25:00 CST,GMT-06:00,1607311500205,Completed,2020-12-06,2020-12-06 21:33:57 CST,1607312037053,2,set_4,47,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,Yes,Yes,Yes,Yes,Yes,Maybe,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,,,Quite a bit,Moderately,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-12-07/phone_promptresponse_clean_2020-12-07.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-07,2020-12-07 21:29:00 CST,GMT-06:00,1607398140315,Completed,2020-12-07,2020-12-07 22:14:32 CST,1607400872133,2,set_3,24,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,Somewhat
sharpnessnextpouch@timestudy_com/2020-12-08/phone_promptresponse_clean_2020-12-08.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-08,2020-12-08 21:29:00 CST,GMT-06:00,1607484540224,Completed,2020-12-08,2020-12-08 21:30:31 CST,1607484631951,1,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Quite a bit,Moderately,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-09/phone_promptresponse_clean_2020-12-09.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-09,2020-12-09 21:48:00 CST,GMT-06:00,1607572080143,Completed,2020-12-09,2020-12-09 22:10:30 CST,1607573430762,2,set_1,24,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-10/phone_promptresponse_clean_2020-12-10.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-12-10,2020-12-10 21:25:00 CST,GMT-06:00,1607657100189,Completed,2020-12-10,2020-12-10 21:30:49 CST,1607657449382,2,set_1,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-11/phone_promptresponse_clean_2020-12-11.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-12-11,2020-12-11 21:39:00 CST,GMT-06:00,1607744340333,Completed,2020-12-11,2020-12-11 21:40:28 CST,1607744428719,1,set_2,23,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-12/phone_promptresponse_clean_2020-12-12.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-12-12,2020-12-12 21:30:00 CST,GMT-06:00,1607830200203,Completed,2020-12-12,2020-12-12 21:31:31 CST,1607830291403,1,set_4,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,A little bit
sharpnessnextpouch@timestudy_com/2020-12-13/phone_promptresponse_clean_2020-12-13.csv,21,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-12-13,2020-12-13 21:33:00 CST,GMT-06:00,1607916780249,Completed,2020-12-13,2020-12-13 21:51:29 CST,1607917889357,2,set_1,48,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,,,Quite a bit,Moderately,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-12-14/phone_promptresponse_clean_2020-12-14.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-14,2020-12-14 21:33:00 CST,GMT-06:00,1608003180186,Completed,2020-12-14,2020-12-14 21:36:03 CST,1608003363538,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit
sharpnessnextpouch@timestudy_com/2020-12-15/phone_promptresponse_clean_2020-12-15.csv,20,sharpnessnextpouch,Daily,TIME,RANDOM,20,21,2020-12-15,2020-12-15 20:15:00 CST,GMT-06:00,1608084900168,Completed,2020-12-15,2020-12-15 21:19:53 CST,1608088793549,2,set_4,23,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-16/phone_promptresponse_clean_2020-12-16.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-16,2020-12-16 21:18:00 CST,GMT-06:00,1608175080207,Completed,2020-12-16,2020-12-16 21:20:38 CST,1608175238093,1,set_1,24,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-17/phone_promptresponse_clean_2020-12-17.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-17,2020-12-17 21:31:00 CST,GMT-06:00,1608262260224,Completed,2020-12-17,2020-12-17 21:35:32 CST,1608262532421,1,set_3,23,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
