.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat
quizzicalpremiumfrayed@timestudy_com/2022-06-17/phone_promptresponse_clean_2022-06-17.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-06-17,2022-06-17 00:21:00 PDT,GMT-07:00,1655450460148,Completed,2022-06-17,2022-06-17 01:09:09 PDT,1655453349567,2,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-18/phone_promptresponse_clean_2022-06-18.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-06-18,2022-06-18 00:30:00 PDT,GMT-07:00,1655537400145,Completed,2022-06-18,2022-06-18 00:35:13 PDT,1655537713360,2,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-06-19/phone_promptresponse_clean_2022-06-19.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-06-19,2022-06-19 00:28:00 PDT,GMT-07:00,1655623680136,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-21/phone_promptresponse_clean_2022-06-21.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-06-20,2022-06-20 23:17:00 PDT,GMT-07:00,1655792220177,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-22/phone_promptresponse_clean_2022-06-22.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-06-21,2022-06-21 23:31:00 PDT,GMT-07:00,1655879460187,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-22/phone_promptresponse_clean_2022-06-22.csv,25,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-22,2022-06-22 23:17:00 PDT,GMT-07:00,1655965020151,Completed,2022-06-22,2022-06-22 23:26:43 PDT,1655965603090,2,set_3,24,9,Moderately,Moderately,A little,A little,Moderately,A little,A little,A little,Not at all,Moderately,A little,A little,Not at all,A little,Not sure,Did not have to work today,0,,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-24/phone_promptresponse_clean_2022-06-24.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-23,2022-06-23 23:10:00 PDT,GMT-07:00,1656051000205,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-25/phone_promptresponse_clean_2022-06-25.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-24,2022-06-24 23:43:00 PDT,GMT-07:00,1656139380128,Completed,2022-06-25,2022-06-25 00:30:14 PDT,1656142214571,2,set_1,26,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Might,Sort of,Maybe,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-26/phone_promptresponse_clean_2022-06-26.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-06-26,2022-06-26 00:31:00 PDT,GMT-07:00,1656228660110,Completed,2022-06-26,2022-06-26 00:37:32 PDT,1656229052269,2,set_1,48,9,A little,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Yes,,,,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-27/phone_promptresponse_clean_2022-06-27.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-06-27,2022-06-27 00:23:00 PDT,GMT-07:00,1656314580122,Completed,2022-06-27,2022-06-27 00:34:33 PDT,1656315273684,2,set_2,47,9,A little,Moderately,A little,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-28/phone_promptresponse_clean_2022-06-28.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-27,2022-06-27 23:44:00 PDT,GMT-07:00,1656398640145,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-29/phone_promptresponse_clean_2022-06-29.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-28,2022-06-28 23:41:05 PDT,GMT-07:00,1656484865002,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-29/phone_promptresponse_clean_2022-06-29.csv,23,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-29,2022-06-29 23:11:00 PDT,GMT-07:00,1656569460429,Completed,2022-06-29,2022-06-29 23:13:52 PDT,1656569632460,1,set_1,24,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-30/phone_promptresponse_clean_2022-06-30.csv,19,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-30,2022-06-30 23:19:00 PDT,GMT-07:00,1656656340128,Completed,2022-06-30,2022-06-30 23:22:26 PDT,1656656546564,1,set_3,24,9,A little,Quite a bit,A little,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-01/phone_promptresponse_clean_2022-07-01.csv,17,quizzicalpremiumfrayed,Daily,TIME,RANDOM,22,23,2022-07-01,2022-07-01 22:39:00 PDT,GMT-07:00,1656740340128,Completed,2022-07-01,2022-07-01 22:40:13 PDT,1656740413854,1,set_3,25,9,A little,Moderately,A little,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Might,Sort of,,,,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-03/phone_promptresponse_clean_2022-07-03.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-07-03,2022-07-03 00:40:00 PDT,GMT-07:00,1656834000159,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-04/phone_promptresponse_clean_2022-07-04.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-07-03,2022-07-03 23:45:00 PDT,GMT-07:00,1656917100151,Completed,2022-07-04,2022-07-04 00:17:35 PDT,1656919055821,2,set_1,48,9,A little,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Might,Sort of,Maybe,,,,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-05/phone_promptresponse_clean_2022-07-05.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-07-04,2022-07-04 23:21:00 PDT,GMT-07:00,1657002060149,Completed,2022-07-05,2022-07-05 00:48:42 PDT,1657007322210,2,set_2,24,9,A little,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Trying to decide,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-06/phone_promptresponse_clean_2022-07-06.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-07-05,2022-07-05 23:18:00 PDT,GMT-07:00,1657088280342,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-06/phone_promptresponse_clean_2022-07-06.csv,16,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-06,2022-07-06 23:22:00 PDT,GMT-07:00,1657174920183,Completed,2022-07-06,2022-07-06 23:29:47 PDT,1657175387638,2,set_4,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-07-08/phone_promptresponse_clean_2022-07-08.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-07,2022-07-07 23:20:00 PDT,GMT-07:00,1657261200151,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-08/phone_promptresponse_clean_2022-07-08.csv,143,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-08,2022-07-08 23:15:00 PDT,GMT-07:00,1657347300156,Completed,2022-07-08,2022-07-08 23:22:39 PDT,1657347759309,2,set_3,23,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,A little,No,No,0,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-09/phone_promptresponse_clean_2022-07-09.csv,163,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-09,2022-07-09 23:19:00 PDT,GMT-07:00,1657433940110,Completed,2022-07-09,2022-07-09 23:20:20 PDT,1657434020173,1,set_3,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,Moderately,Moderately,Moderately,A little,Not at all,A little,No,No,0,,,,,Quite a bit,Might,Sort of,,,,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-12/phone_promptresponse_clean_2022-07-12.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-11,2022-07-11 23:14:00 PDT,GMT-07:00,1657606440167,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-12/phone_promptresponse_clean_2022-07-12.csv,23,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-12,2022-07-12 23:49:00 PDT,GMT-07:00,1657694940141,Completed,2022-07-12,2022-07-12 23:52:35 PDT,1657695155559,1,set_2,24,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,,,,Quite a bit,Probably will,Trying to decide,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-14/phone_promptresponse_clean_2022-07-14.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-13,2022-07-13 23:49:00 PDT,GMT-07:00,1657781340167,Completed,2022-07-14,2022-07-14 00:14:52 PDT,1657782892085,2,set_4,23,9,A little,Moderately,A little,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-07-15/phone_promptresponse_clean_2022-07-15.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-14,2022-07-14 23:49:00 PDT,GMT-07:00,1657867740117,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-16/phone_promptresponse_clean_2022-07-16.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-15,2022-07-15 23:49:00 PDT,GMT-07:00,1657954140334,Completed,2022-07-16,2022-07-16 00:28:03 PDT,1657956483417,2,set_4,23,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,A little,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-07-16/phone_promptresponse_clean_2022-07-16.csv,105,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-16,2022-07-16 23:48:00 PDT,GMT-07:00,1658040480203,Completed,2022-07-16,2022-07-16 23:58:51 PDT,1658041131619,2,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-18/phone_promptresponse_clean_2022-07-18.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-17,2022-07-17 23:49:00 PDT,GMT-07:00,1658126940127,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-19/phone_promptresponse_clean_2022-07-19.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-07-19,2022-07-19 00:27:00 PDT,GMT-07:00,1658215620414,Completed,2022-07-19,2022-07-19 01:22:26 PDT,1658218946870,2,set_1,24,9,A little,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-20/phone_promptresponse_clean_2022-07-20.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-07-19,2022-07-19 23:14:00 PDT,GMT-07:00,1658297640173,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-21/phone_promptresponse_clean_2022-07-21.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-07-20,2022-07-20 23:49:00 PDT,GMT-07:00,1658386140368,Completed,2022-07-21,2022-07-21 00:00:55 PDT,1658386855410,2,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,A little,No,No,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-21/phone_promptresponse_clean_2022-07-21.csv,25,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-07-21,2022-07-21 23:31:02 PDT,GMT-07:00,1658471462798,Completed,2022-07-21,2022-07-21 23:33:36 PDT,1658471616820,1,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Might,Sort of,but I had a goal,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-24/phone_promptresponse_clean_2022-07-24.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-23,2022-07-23 23:47:00 PDT,GMT-07:00,1658645220114,Completed,2022-07-24,2022-07-24 00:36:31 PDT,1658648191534,2,set_2,48,9,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,Somewhat,Sort of,No,Not really,Yes,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-26/phone_promptresponse_clean_2022-07-26.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-25,2022-07-25 23:37:00 PDT,GMT-07:00,1658817420171,Completed,2022-07-26,2022-07-26 00:14:52 PDT,1658819692354,2,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-27/phone_promptresponse_clean_2022-07-27.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-26,2022-07-26 23:26:00 PDT,GMT-07:00,1658903160191,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-28/phone_promptresponse_clean_2022-07-28.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-27,2022-07-27 23:45:00 PDT,GMT-07:00,1658990700135,Completed,2022-07-28,2022-07-28 00:03:47 PDT,1658991827916,2,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-28/phone_promptresponse_clean_2022-07-28.csv,169,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-28,2022-07-28 23:10:00 PDT,GMT-07:00,1659075000151,Completed,2022-07-28,2022-07-28 23:11:17 PDT,1659075077765,1,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,A little,A little,Moderately,Moderately,A little,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-07-30/phone_promptresponse_clean_2022-07-30.csv,2,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-07-30,2022-07-30 00:46:12 PDT,GMT-07:00,1659167172705,Completed,2022-07-30,2022-07-30 00:54:21 PDT,1659167661709,1,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,A little,Not at all,Not at all,Moderately,Moderately,Moderately,Not at all,Moderately,No,No,0,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-07-31/phone_promptresponse_clean_2022-07-31.csv,2,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-07-31,2022-07-31 00:54:30 PDT,GMT-07:00,1659254070033,Completed,2022-07-31,2022-07-31 00:59:39 PDT,1659254379071,2,set_3,47,9,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,A little,A little,Not at all,Moderately,Moderately,A little,Not at all,Not at all,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,,Sort of,No,Sort of,Maybe,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-08-01/phone_promptresponse_clean_2022-08-01.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-07-31,2022-07-31 23:46:00 PDT,GMT-07:00,1659336360162,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-08-01/phone_promptresponse_clean_2022-08-01.csv,20,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-08-01,2022-08-01 23:15:00 PDT,GMT-07:00,1659420900168,Completed,2022-08-01,2022-08-01 23:20:13 PDT,1659421213722,2,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Might,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-08-02/phone_promptresponse_clean_2022-08-02.csv,52,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-08-02,2022-08-02 23:10:00 PDT,GMT-07:00,1659507000134,Completed,2022-08-02,2022-08-02 23:18:35 PDT,1659507515968,2,set_1,24,9,A little,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,A little,No,Did not have to work today,0,Quite a bit,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-08-04/phone_promptresponse_clean_2022-08-04.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-08-03,2022-08-03 23:14:00 PDT,GMT-07:00,1659593640085,Completed,2022-08-04,2022-08-04 00:12:22 PDT,1659597142160,2,set_4,24,9,Moderately,Moderately,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,Somewhat,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
