.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
lardcapablemud@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-05-12,2021-05-12 00:29:00 PDT,GMT-07:00,1620804540227,Completed,2021-05-12,2021-05-12 00:48:00 PDT,1620805680941,2,set_1,24,9,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,A little,Very much so,Not at all,Not at all,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-05-13,2021-05-13 02:49:00 PDT,GMT-07:00,1620899340249,Completed,2021-05-13,2021-05-13 02:49:49 PDT,1620899389082,1,set_4,23,9,Quite a bit,A little,Moderately,A little,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,A little,Not at all,Very much so,Moderately,Moderately,No,No,0,,,,,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-05-14,2021-05-14 02:16:00 PDT,GMT-07:00,1620983760311,Completed,2021-05-14,2021-05-14 03:09:05 PDT,1620986945490,2,set_4,23,9,A little,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Moderately,A little,A little,Quite a bit,Moderately,Quite a bit,No,No,0,,,,,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-05-15,2021-05-15 02:22:00 PDT,GMT-07:00,1621070520253,Completed,2021-05-15,2021-05-15 02:59:32 PDT,1621072772964,2,set_3,23,9,A little,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,Quite a bit,Moderately,A little,Quite a bit,A little,Quite a bit,No,No,0,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,2,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-05-16,2021-05-16 02:33:00 PDT,GMT-07:00,1621157580275,Completed,2021-05-16,2021-05-16 02:35:12 PDT,1621157712986,1,set_4,47,9,A little,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,,Not at all,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-05-17,2021-05-17 01:34:00 PDT,GMT-07:00,1621240440286,Completed,2021-05-17,2021-05-17 01:35:35 PDT,1621240535862,1,set_4,48,9,Moderately,A little,Moderately,Moderately,Quite a bit,A little,A little,A little,A little,Moderately,Not at all,Very much so,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,Somewhat,Not at all,Might,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,1,lardcapablemud,Daily,BURST,RANDOM,22,23,2021-05-17,2021-05-17 22:37:00 PDT,GMT-07:00,1621316220284,NeverStarted,,,,,set_1,20,9,Moderately,A little,Moderately,Moderately,Quite a bit,A little,A little,A little,Moderately,Moderately,A little,Quite a bit,A little,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-05-19,2021-05-19 01:22:00 PDT,GMT-07:00,1621412520229,Completed,2021-05-19,2021-05-19 01:27:53 PDT,1621412873485,2,set_2,23,9,A little,Moderately,Quite a bit,Not at all,Moderately,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Moderately,A little,Not at all,No,No,0,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,1,lardcapablemud,Daily,TIME,RANDOM,23,0,2021-05-19,2021-05-19 23:36:00 PDT,GMT-07:00,1621492560292,Completed,2021-05-20,2021-05-20 00:33:34 PDT,1621496014355,2,set_4,24,9,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,A little,Quite a bit,No,No,0,,,,,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-05-21,2021-05-21 02:14:02 PDT,GMT-07:00,1621588442456,Completed,2021-05-21,2021-05-21 02:15:05 PDT,1621588505315,1,set_2,25,9,Quite a bit,A little,Quite a bit,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,Very much so,A little,Moderately,A little,A little,Moderately,No,No,0,Quite a bit,Probably will,Trying to decide,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-05-22,2021-05-22 01:48:00 PDT,GMT-07:00,1621673280285,PartiallyCompleted,,,,,set_3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-05-23,2021-05-23 02:35:01 PDT,GMT-07:00,1621762501915,Completed,2021-05-23,2021-05-23 02:41:34 PDT,1621762894417,2,set_1,48,9,A little,Moderately,Moderately,A little,Quite a bit,A little,Not at all,Not at all,A little,Moderately,Moderately,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Definitely will,No,but I had a goal
lardcapablemud@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-05-24,2021-05-24 02:33:00 PDT,GMT-07:00,1621848780242,Completed,2021-05-24,2021-05-24 02:40:22 PDT,1621849222360,2,set_1,49,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Quite a bit,A little,Not at all,No,Did not have to work today,0,,,,,,,Not at all,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,3 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Might,No,Yes
lardcapablemud@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-05-25,2021-05-25 00:31:00 PDT,GMT-07:00,1621927860303,Completed,2021-05-25,2021-05-25 00:32:28 PDT,1621927948041,1,set_3,23,9,Moderately,Not at all,Moderately,Not at all,Quite a bit,A little,A little,Quite a bit,Moderately,A little,A little,Quite a bit,A little,Quite a bit,No,No,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-05-26,2021-05-26 00:16:00 PDT,GMT-07:00,1622013360546,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-05-27,2021-05-27 00:35:00 PDT,GMT-07:00,1622100900282,Completed,2021-05-27,2021-05-27 00:47:02 PDT,1622101622118,2,set_2,23,9,Extremely,Not at all,Moderately,A little,A little,Moderately,Quite a bit,Not at all,Quite a bit,Moderately,A little,Very much so,Quite a bit,Quite a bit,No,No,0,Not at all,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-05-28,2021-05-28 01:49:00 PDT,GMT-07:00,1622191740161,Completed,2021-05-28,2021-05-28 01:51:01 PDT,1622191861612,1,set_2,25,9,Quite a bit,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,A little,Very much so,A little,Not at all,Quite a bit,Quite a bit,Not at all,No,Yes,0,Quite a bit,Probably will not,Trying to decide,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-05-29,2021-05-29 02:20:01 PDT,GMT-07:00,1622280001410,Completed,2021-05-29,2021-05-29 03:28:32 PDT,1622284112219,2,set_2,24,9,A little,Quite a bit,Moderately,A little,Quite a bit,A little,A little,A little,Moderately,Quite a bit,A little,Quite a bit,A little,Quite a bit,No,No,0,Quite a bit,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-05-30,2021-05-30 02:33:00 PDT,GMT-07:00,1622367180301,Completed,2021-05-30,2021-05-30 02:39:48 PDT,1622367588264,2,set_4,47,9,A little,Quite a bit,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Definitely will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-05-31,2021-05-31 02:33:00 PDT,GMT-07:00,1622453580245,Completed,2021-05-31,2021-05-31 02:35:52 PDT,1622453752712,1,set_1,48,9,Not at all,Quite a bit,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,A little,Not at all,No,Did not have to work today,0,,,,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-06-01,2021-06-01 01:38:01 PDT,GMT-07:00,1622536681011,Completed,2021-06-01,2021-06-01 01:48:35 PDT,1622537315638,2,set_3,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,A little,Moderately,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,,,,A little,Probably will not,No,Not at all,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-06-02,2021-06-02 01:46:00 PDT,GMT-07:00,1622623560256,Completed,2021-06-02,2021-06-02 01:53:36 PDT,1622624016398,2,set_4,23,9,Not at all,Moderately,A little,A little,Moderately,A little,A little,Moderately,Moderately,Quite a bit,A little,Quite a bit,A little,Quite a bit,Yes,Yes,0,,,,,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-06-03,2021-06-03 01:38:01 PDT,GMT-07:00,1622709481877,Completed,2021-06-03,2021-06-03 01:46:14 PDT,1622709974069,2,set_1,24,9,Moderately,Moderately,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-04,2021-06-04 02:34:00 PDT,GMT-07:00,1622799240233,Completed,2021-06-04,2021-06-04 02:40:00 PDT,1622799600969,2,set_1,25,9,Moderately,A little,Quite a bit,A little,Quite a bit,A little,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-05,2021-06-05 02:16:00 PDT,GMT-07:00,1622884560231,Completed,2021-06-05,2021-06-05 03:11:13 PDT,1622887873000,2,set_2,23,9,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,A little,Quite a bit,No,No,0,Not at all,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-06,2021-06-06 02:42:00 PDT,GMT-07:00,1622972520274,Completed,2021-06-06,2021-06-06 02:48:38 PDT,1622972918286,2,set_2,47,9,Quite a bit,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,Very much so,A little,Not at all,Very much so,Quite a bit,Moderately,No,Did not have to work today,0,A little,Definitely will not,No,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,23,lardcapablemud,Daily,TIME,RANDOM,22,23,2021-06-06,2021-06-06 22:28:00 PDT,GMT-07:00,1623043680262,Completed,2021-06-06,2021-06-06 22:40:23 PDT,1623044423312,2,set_3,47,9,Extremely,Not at all,Extremely,A little,Not at all,Extremely,Extremely,Extremely,Quite a bit,Quite a bit,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,Not at all,Definitely will not,No,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-08,2021-06-08 02:45:00 PDT,GMT-07:00,1623145500303,Completed,2021-06-08,2021-06-08 02:52:10 PDT,1623145930386,2,set_3,23,9,Moderately,A little,Extremely,Not at all,A little,Extremely,Extremely,Quite a bit,Very much so,Quite a bit,Moderately,A little,A little,Moderately,No,No,0,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-06-09,2021-06-09 01:35:00 PDT,GMT-07:00,1623227700230,Completed,2021-06-09,2021-06-09 01:39:20 PDT,1623227960204,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Moderately,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,Not at all,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-10,2021-06-10 02:38:00 PDT,GMT-07:00,1623317880201,Completed,2021-06-10,2021-06-10 02:38:59 PDT,1623317939508,1,set_2,25,9,A little,Moderately,Moderately,A little,Quite a bit,A little,A little,A little,Moderately,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,Quite a bit,Might,Trying to decide,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-06-11,2021-06-11 01:47:00 PDT,GMT-07:00,1623401220175,Completed,2021-06-11,2021-06-11 01:56:47 PDT,1623401807860,2,set_2,23,9,Quite a bit,A little,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Very much so,Moderately,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-12,2021-06-12 02:26:00 PDT,GMT-07:00,1623489960285,Completed,2021-06-12,2021-06-12 02:27:15 PDT,1623490035664,1,set_4,23,9,A little,Moderately,A little,Moderately,Quite a bit,Moderately,A little,A little,Moderately,Moderately,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-06-13,2021-06-13 02:25:00 PDT,GMT-07:00,1623576300215,Completed,2021-06-13,2021-06-13 03:05:40 PDT,1623578740865,2,set_2,47,9,Not at all,Moderately,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Not thought about it,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-06-14/phone_promptresponse_clean_2021-06-14.csv,4,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-06-14,2021-06-14 02:37:00 PDT,GMT-07:00,1623663420326,Completed,2021-06-14,2021-06-14 03:51:10 PDT,1623667870482,2,set_3,47,9,Quite a bit,A little,Moderately,A little,Quite a bit,Moderately,Quite a bit,Extremely,Moderately,Moderately,Not at all,A little,A little,Very much so,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,3,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-06-15,2021-06-15 01:46:00 PDT,GMT-07:00,1623746760305,Completed,2021-06-15,2021-06-15 02:40:22 PDT,1623750022989,2,set_3,23,9,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-06-16,2021-06-16 02:16:00 PDT,GMT-07:00,1623834960279,Completed,2021-06-16,2021-06-16 02:39:58 PDT,1623836398774,2,set_4,24,9,A little,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Moderately,A little,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,,,A little bit,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-17,2021-06-17 02:27:00 PDT,GMT-07:00,1623922020321,Completed,2021-06-17,2021-06-17 02:32:45 PDT,1623922365346,2,set_2,23,9,A little,Moderately,Quite a bit,Not at all,Quite a bit,Not at all,Not at all,Moderately,Not at all,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-18,2021-06-18 02:35:04 PDT,GMT-07:00,1624008904729,Completed,2021-06-18,2021-06-18 02:40:33 PDT,1624009233688,2,set_3,24,9,A little,Moderately,Moderately,Moderately,Extremely,Not at all,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,Moderately,No,Did not have to work today,0,,,,Not at all,Might,No,Not at all,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-19/phone_promptresponse_clean_2021-06-19.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-19,2021-06-19 02:12:00 PDT,GMT-07:00,1624093920398,Completed,2021-06-19,2021-06-19 02:19:49 PDT,1624094389352,2,set_3,23,9,A little,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Moderately,A little,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-20,2021-06-20 02:48:00 PDT,GMT-07:00,1624182480355,Completed,2021-06-20,2021-06-20 02:49:33 PDT,1624182573014,1,set_2,47,9,A little,Moderately,Moderately,A little,Quite a bit,A little,Not at all,A little,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-21,2021-06-21 02:40:00 PDT,GMT-07:00,1624268400284,Completed,2021-06-21,2021-06-21 02:41:29 PDT,1624268489693,1,set_1,49,9,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Probably will not,No,but I had a goal
