.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x25_affmot_sleep,x26_int_sleep,x27_del_sleep
synapseevaluatechevron@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,18,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-11-13,2021-11-13 20:31:00 EST,GMT-05:00,1636853460184,Completed,2021-11-13,2021-11-13 20:31:46 EST,1636853506336,1,set_4,24,9,Not at all,Extremely,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-11-14/phone_promptresponse_clean_2021-11-14.csv,20,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-11-14,2021-11-14 20:40:00 EST,GMT-05:00,1636940400185,Completed,2021-11-14,2021-11-14 20:42:42 EST,1636940562621,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Moderately,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Not really,Yes,Sort of,Yes,Yes,Sort of,Not at all,Moderately,I am not experiencing viral symptoms,3 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Not at all,,,,,Quite a bit,Probably will,Yes
synapseevaluatechevron@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,20,synapseevaluatechevron,Daily,BURST,RANDOM,19,20,2021-11-15,2021-11-15 19:45:00 EST,GMT-05:00,1637023500226,Completed,2021-11-15,2021-11-15 19:51:35 EST,1637023895448,2,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,A little,A little,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,
synapseevaluatechevron@timestudy_com/2021-11-16/phone_promptresponse_clean_2021-11-16.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-11-16,2021-11-16 20:45:00 EST,GMT-05:00,1637113500234,Completed,2021-11-16,2021-11-16 20:50:38 EST,1637113838078,2,set_3,23,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-11-17/phone_promptresponse_clean_2021-11-17.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-11-17,2021-11-17 20:25:00 EST,GMT-05:00,1637198700221,Completed,2021-11-17,2021-11-17 20:25:55 EST,1637198755478,1,set_3,23,9,Not at all,Extremely,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-11-18/phone_promptresponse_clean_2021-11-18.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2021-11-18,2021-11-18 19:47:00 EST,GMT-05:00,1637282820316,Completed,2021-11-18,2021-11-18 19:53:00 EST,1637283180950,2,set_4,24,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2021-11-19,2021-11-19 19:46:00 EST,GMT-05:00,1637369160324,Completed,2021-11-19,2021-11-19 19:46:42 EST,1637369202848,1,set_3,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-11-20/phone_promptresponse_clean_2021-11-20.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-11-20,2021-11-20 20:35:00 EST,GMT-05:00,1637458500256,Completed,2021-11-20,2021-11-20 20:35:49 EST,1637458549381,1,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Sort of,,,,
synapseevaluatechevron@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-11-21,2021-11-21 20:24:00 EST,GMT-05:00,1637544240192,Completed,2021-11-21,2021-11-21 20:26:19 EST,1637544379688,1,set_1,50,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Definitely will,Yes,Yes,Sort of,Yes,Yes,Yes,Yes,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Quite a bit,,,,A little bit,,,
synapseevaluatechevron@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-11-22,2021-11-22 20:22:00 EST,GMT-05:00,1637630520274,Completed,2021-11-22,2021-11-22 20:24:25 EST,1637630665091,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-11-23,2021-11-23 20:43:00 EST,GMT-05:00,1637718180321,Completed,2021-11-23,2021-11-23 20:43:39 EST,1637718219853,1,set_1,24,9,Not at all,Quite a bit,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-11-24/phone_promptresponse_clean_2021-11-24.csv,19,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2021-11-24,2021-11-24 19:47:00 EST,GMT-05:00,1637801220285,Completed,2021-11-24,2021-11-24 19:48:10 EST,1637801290298,1,set_1,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-11-25,2021-11-25 20:47:00 EST,GMT-05:00,1637891220225,Completed,2021-11-25,2021-11-25 20:47:58 EST,1637891278419,1,set_3,24,9,Not at all,Extremely,Moderately,Not at all,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-11-26/phone_promptresponse_clean_2021-11-26.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-11-26,2021-11-26 20:11:00 EST,GMT-05:00,1637975460304,Completed,2021-11-26,2021-11-26 20:18:40 EST,1637975920868,2,set_1,24,9,Quite a bit,Moderately,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-11-27,2021-11-27 20:22:00 EST,GMT-05:00,1638062520186,Completed,2021-11-27,2021-11-27 20:22:45 EST,1638062565908,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-11-28,2021-11-28 20:20:00 EST,GMT-05:00,1638148800224,Completed,2021-11-28,2021-11-28 20:21:33 EST,1638148893802,1,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,A little,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,Sort of,Yes,Sort of,Yes,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2021-11-29/phone_promptresponse_clean_2021-11-29.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-11-29,2021-11-29 20:13:00 EST,GMT-05:00,1638234780245,Completed,2021-11-29,2021-11-29 20:13:33 EST,1638234813426,1,set_3,23,9,Not at all,Extremely,Not at all,Not at all,Quite a bit,A little,A little,A little,A little,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of,,,,
synapseevaluatechevron@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-11-30,2021-11-30 20:43:00 EST,GMT-05:00,1638322980255,Completed,2021-11-30,2021-11-30 20:51:31 EST,1638323491625,2,set_1,24,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Quite a bit,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,Not sure,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-12-01,2021-12-01 20:30:00 EST,GMT-05:00,1638408600252,Completed,2021-12-01,2021-12-01 20:31:14 EST,1638408674577,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,A little,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-12-02/phone_promptresponse_clean_2021-12-02.csv,19,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2021-12-02,2021-12-02 19:42:00 EST,GMT-05:00,1638492120197,Completed,2021-12-02,2021-12-02 19:42:38 EST,1638492158521,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Yes,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-12-03/phone_promptresponse_clean_2021-12-03.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-12-03,2021-12-03 21:42:00 EST,GMT-05:00,1638585720281,Completed,2021-12-03,2021-12-03 21:43:10 EST,1638585790381,1,set_4,24,9,Not at all,Extremely,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-12-04,2021-12-04 21:19:00 EST,GMT-05:00,1638670740181,Completed,2021-12-04,2021-12-04 21:29:05 EST,1638671345446,2,set_1,24,9,A little,Quite a bit,Not at all,Not at all,Extremely,Not at all,Not at all,Quite a bit,Not at all,Very much so,Not at all,Not at all,Quite a bit,Quite a bit,Not sure,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-12-05/phone_promptresponse_clean_2021-12-05.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-12-05,2021-12-05 21:18:00 EST,GMT-05:00,1638757080211,Completed,2021-12-05,2021-12-05 21:33:41 EST,1638758021015,2,set_1,48,9,Not at all,Quite a bit,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,Yes,Sort of,Yes,Sort of,Yes,Yes,Sort of,Quite a bit,A little,I am not experiencing viral symptoms,4 days,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Extremely,,,,,,,
synapseevaluatechevron@timestudy_com/2021-12-06/phone_promptresponse_clean_2021-12-06.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-12-06,2021-12-06 21:15:00 EST,GMT-05:00,1638843300255,Completed,2021-12-06,2021-12-06 21:21:39 EST,1638843699032,2,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-12-07/phone_promptresponse_clean_2021-12-07.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-12-07,2021-12-07 21:46:00 EST,GMT-05:00,1638931560222,Completed,2021-12-07,2021-12-07 21:47:02 EST,1638931622874,1,set_4,23,9,Not at all,Quite a bit,Not at all,Extremely,Moderately,A little,Moderately,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-12-08/phone_promptresponse_clean_2021-12-08.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-12-08,2021-12-08 21:48:00 EST,GMT-05:00,1639018080196,Completed,2021-12-08,2021-12-08 22:11:09 EST,1639019469235,2,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-12-09/phone_promptresponse_clean_2021-12-09.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-12-09,2021-12-09 20:48:00 EST,GMT-05:00,1639100880225,Completed,2021-12-09,2021-12-09 21:21:30 EST,1639102890207,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-12-10/phone_promptresponse_clean_2021-12-10.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-12-10,2021-12-10 21:30:00 EST,GMT-05:00,1639189800206,Completed,2021-12-10,2021-12-10 21:30:37 EST,1639189837782,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Very much so,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes
synapseevaluatechevron@timestudy_com/2021-12-11/phone_promptresponse_clean_2021-12-11.csv,23,synapseevaluatechevron,Daily,BURST,RANDOM,22,23,2021-12-11,2021-12-11 22:37:00 EST,GMT-05:00,1639280220340,Completed,2021-12-11,2021-12-11 22:38:22 EST,1639280302268,1,set_1,26,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,Moderately,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-12-12/phone_promptresponse_clean_2021-12-12.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-12-12,2021-12-12 21:36:00 EST,GMT-05:00,1639362960208,Completed,2021-12-12,2021-12-12 21:37:39 EST,1639363059248,1,set_4,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,Sort of,Yes,Yes,Yes,Yes,Yes,Not at all,Moderately,I am not experiencing viral symptoms,4 days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2021-12-13/phone_promptresponse_clean_2021-12-13.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-12-13,2021-12-13 21:35:00 EST,GMT-05:00,1639449300227,Completed,2021-12-13,2021-12-13 21:36:02 EST,1639449362214,1,set_3,23,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-12-14/phone_promptresponse_clean_2021-12-14.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-12-14,2021-12-14 21:11:00 EST,GMT-05:00,1639534260211,Completed,2021-12-14,2021-12-14 21:12:11 EST,1639534331643,1,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Quite a bit,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Probably will,Yes
synapseevaluatechevron@timestudy_com/2021-12-15/phone_promptresponse_clean_2021-12-15.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-12-15,2021-12-15 21:19:00 EST,GMT-05:00,1639621140277,Completed,2021-12-15,2021-12-15 21:19:50 EST,1639621190698,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-12-17/phone_promptresponse_clean_2021-12-17.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2021-12-17,2021-12-17 19:34:00 EST,GMT-05:00,1639787640238,Completed,2021-12-17,2021-12-17 19:34:42 EST,1639787682734,1,set_3,23,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,,,,
synapseevaluatechevron@timestudy_com/2021-12-18/phone_promptresponse_clean_2021-12-18.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-12-18,2021-12-18 20:32:00 EST,GMT-05:00,1639877520177,Completed,2021-12-18,2021-12-18 21:07:53 EST,1639879673240,2,set_2,23,9,Not at all,Quite a bit,Not at all,Not at all,Extremely,Not at all,Not at all,A little,A little,Quite a bit,Not at all,Very much so,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will not,Not thought about it
synapseevaluatechevron@timestudy_com/2021-12-19/phone_promptresponse_clean_2021-12-19.csv,19,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2021-12-19,2021-12-19 19:30:00 EST,GMT-05:00,1639960200259,Completed,2021-12-19,2021-12-19 19:32:46 EST,1639960366060,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Yes,Sort of,A little,Quite a bit,I am not experiencing viral symptoms,3 days,3 days,Less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,Very much so,Probably will,Yes
synapseevaluatechevron@timestudy_com/2021-12-20/phone_promptresponse_clean_2021-12-20.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2021-12-20,2021-12-20 19:48:00 EST,GMT-05:00,1640047680221,Completed,2021-12-20,2021-12-20 19:48:42 EST,1640047722548,1,set_4,23,9,Not at all,Quite a bit,Not at all,Not at all,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Not at all,Quite a bit,Yes,No,0,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-12-21/phone_promptresponse_clean_2021-12-21.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-12-21,2021-12-21 20:19:00 EST,GMT-05:00,1640135940328,Completed,2021-12-21,2021-12-21 20:19:55 EST,1640135995900,1,set_2,24,9,Quite a bit,Not at all,Extremely,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-12-22/phone_promptresponse_clean_2021-12-22.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-12-22,2021-12-22 20:11:00 EST,GMT-05:00,1640221860281,Completed,2021-12-22,2021-12-22 20:11:55 EST,1640221915750,1,set_2,24,9,Not at all,A little,Extremely,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Moderately,Moderately,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-12-23/phone_promptresponse_clean_2021-12-23.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-12-23,2021-12-23 20:43:00 EST,GMT-05:00,1640310180274,Completed,2021-12-23,2021-12-23 20:44:23 EST,1640310263063,1,set_3,25,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Moderately,Quite a bit,Very much so,Not at all,A little,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-12-24/phone_promptresponse_clean_2021-12-24.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-12-24,2021-12-24 20:48:00 EST,GMT-05:00,1640396880310,Completed,2021-12-24,2021-12-24 20:54:06 EST,1640397246178,2,set_4,23,9,Quite a bit,A little,Extremely,Not at all,Quite a bit,Not at all,Not at all,Not at all,Moderately,Quite a bit,Very much so,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-12-25/phone_promptresponse_clean_2021-12-25.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,22,23,2021-12-25,2021-12-25 22:36:00 EST,GMT-05:00,1640489760509,Completed,2021-12-25,2021-12-25 22:36:52 EST,1640489812239,1,set_3,23,9,Not at all,Quite a bit,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,,,,
