.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
rangerabrasivedislike@timestudy_com/2021-12-27/phone_promptresponse_clean_2021-12-27.csv,20,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-12-27,2021-12-27 21:37:00 CST,GMT-06:00,1640662620094,Completed,2021-12-27,2021-12-27 21:38:22 CST,1640662702678,1,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Moderately,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,Somewhat,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-28/phone_promptresponse_clean_2021-12-28.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-12-28,2021-12-28 20:40:00 CST,GMT-06:00,1640745600144,Completed,2021-12-28,2021-12-28 20:45:59 CST,1640745959244,2,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-30/phone_promptresponse_clean_2021-12-30.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-12-30,2021-12-30 19:16:00 CST,GMT-06:00,1640913360144,Completed,2021-12-30,2021-12-30 19:24:00 CST,1640913840652,2,set_2,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,A little,Definitely will,No,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-31/phone_promptresponse_clean_2021-12-31.csv,17,rangerabrasivedislike,Daily,TIME,RANDOM,22,23,2021-12-31,2021-12-31 22:27:00 CST,GMT-06:00,1641011220134,Completed,2021-12-31,2021-12-31 22:29:40 CST,1641011380404,1,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,Not at all,A little,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-01/phone_promptresponse_clean_2022-01-01.csv,18,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2022-01-01,2022-01-01 21:36:00 CST,GMT-06:00,1641094560182,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-02/phone_promptresponse_clean_2022-01-02.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-02,2022-01-02 20:29:00 CST,GMT-06:00,1641176940185,Completed,2022-01-02,2022-01-02 21:31:43 CST,1641180703407,2,set_3,48,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Probably will,Sort of,A little bit,,,,,Sort of,No,Sort of,Yes,Sort of,,,Sort of,,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Quite a bit
rangerabrasivedislike@timestudy_com/2022-01-03/phone_promptresponse_clean_2022-01-03.csv,16,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-01-03,2022-01-03 19:35:00 CST,GMT-06:00,1641260100122,Completed,2022-01-03,2022-01-03 20:00:23 CST,1641261623344,2,set_3,24,9,Not at all,Extremely,A little,Quite a bit,Extremely,A little,A little,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-04/phone_promptresponse_clean_2022-01-04.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-01-04,2022-01-04 19:30:00 CST,GMT-06:00,1641346200131,Completed,2022-01-04,2022-01-04 19:31:29 CST,1641346289845,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Yes,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-05/phone_promptresponse_clean_2022-01-05.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2022-01-05,2022-01-05 21:15:00 CST,GMT-06:00,1641438900143,Completed,2022-01-05,2022-01-05 21:15:51 CST,1641438951658,1,set_2,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Moderately,Very much so,Moderately,Not at all,Moderately,Moderately,No,Did not have to work today,0,Quite a bit,Definitely will,Not thought about it,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-06/phone_promptresponse_clean_2022-01-06.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2022-01-06,2022-01-06 21:16:00 CST,GMT-06:00,1641525360103,Completed,2022-01-06,2022-01-06 21:18:26 CST,1641525506734,1,set_1,25,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-07/phone_promptresponse_clean_2022-01-07.csv,23,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2022-01-07,2022-01-07 22:41:00 CST,GMT-06:00,1641616860108,Completed,2022-01-07,2022-01-07 22:44:31 CST,1641617071789,1,set_2,23,9,Not at all,Extremely,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-08/phone_promptresponse_clean_2022-01-08.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2022-01-08,2022-01-08 22:15:00 CST,GMT-06:00,1641701700099,Completed,2022-01-08,2022-01-08 22:16:31 CST,1641701791974,1,set_3,25,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-09/phone_promptresponse_clean_2022-01-09.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2022-01-09,2022-01-09 20:29:00 CST,GMT-06:00,1641781740140,Completed,2022-01-09,2022-01-09 20:31:44 CST,1641781904012,1,set_3,47,9,A little,Extremely,A little,Quite a bit,Extremely,Not at all,A little,A little,A little,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,,,,,,Sort of,Yes,Sort of,Yes,Yes,,,Yes,,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Less,More,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2022-01-10/phone_promptresponse_clean_2022-01-10.csv,26,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-10,2022-01-10 20:12:00 CST,GMT-06:00,1641867120134,Completed,2022-01-10,2022-01-10 20:13:10 CST,1641867190046,1,set_3,23,9,Moderately,Extremely,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-11/phone_promptresponse_clean_2022-01-11.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-11,2022-01-11 20:29:00 CST,GMT-06:00,1641954540133,Completed,2022-01-11,2022-01-11 21:01:49 CST,1641956509296,2,set_1,24,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-12/phone_promptresponse_clean_2022-01-12.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-12,2022-01-12 20:18:00 CST,GMT-06:00,1642040280148,Completed,2022-01-12,2022-01-12 20:19:31 CST,1642040371874,1,set_4,24,9,A little,Extremely,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-13/phone_promptresponse_clean_2022-01-13.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-13,2022-01-13 20:35:00 CST,GMT-06:00,1642127700106,Completed,2022-01-13,2022-01-13 20:41:33 CST,1642128093718,2,set_3,23,9,Not at all,Extremely,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,No,0,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-15/phone_promptresponse_clean_2022-01-15.csv,17,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2022-01-15,2022-01-15 21:14:22 CST,GMT-06:00,1642302862296,Completed,2022-01-15,2022-01-15 21:15:14 CST,1642302914557,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,A little,Not at all,Very much so,A little,Moderately,A little,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-16/phone_promptresponse_clean_2022-01-16.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-16,2022-01-16 20:31:00 CST,GMT-06:00,1642386660122,Completed,2022-01-16,2022-01-16 20:38:35 CST,1642387115106,2,set_2,47,9,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Not at all,Quite a bit,A little,A little,Quite a bit,Moderately,Yes,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,Sort of,No,Sort of,No,Sort of,,,Sort of,,Moderately,Extremely,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Moderate
rangerabrasivedislike@timestudy_com/2022-01-17/phone_promptresponse_clean_2022-01-17.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-17,2022-01-17 20:28:00 CST,GMT-06:00,1642472880183,Completed,2022-01-17,2022-01-17 21:10:51 CST,1642475451928,2,set_3,23,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,A little,Not at all,Not at all,Quite a bit,Moderately,Not at all,Moderately,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-18/phone_promptresponse_clean_2022-01-18.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-18,2022-01-18 20:21:00 CST,GMT-06:00,1642558860120,Completed,2022-01-18,2022-01-18 20:29:08 CST,1642559348061,2,set_1,24,9,A little,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,No,0,,,,,,,,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-19/phone_promptresponse_clean_2022-01-19.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-19,2022-01-19 20:38:00 CST,GMT-06:00,1642646280188,Completed,2022-01-19,2022-01-19 20:52:39 CST,1642647159875,2,set_2,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Not at all,Moderately,Very much so,Very much so,Not at all,Moderately,Very much so,No,No,0,A little,Definitely will,Not thought about it,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-20/phone_promptresponse_clean_2022-01-20.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-20,2022-01-20 20:37:00 CST,GMT-06:00,1642732620237,Completed,2022-01-20,2022-01-20 22:03:27 CST,1642737807445,2,set_4,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-21/phone_promptresponse_clean_2022-01-21.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,23,0,2022-01-21,2022-01-21 23:16:15 CST,GMT-06:00,1642828575903,Completed,2022-01-21,2022-01-21 23:31:06 CST,1642829466533,2,set_2,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Very much so,No,No,0,Quite a bit,Probably will,Yes,,,,Very much,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-22/phone_promptresponse_clean_2022-01-22.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2022-01-22,2022-01-22 21:19:00 CST,GMT-06:00,1642907940148,Completed,2022-01-22,2022-01-22 21:33:28 CST,1642908808102,2,set_3,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-23/phone_promptresponse_clean_2022-01-23.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2022-01-23,2022-01-23 21:18:00 CST,GMT-06:00,1642994280147,Completed,2022-01-23,2022-01-23 21:54:07 CST,1642996447556,2,set_4,47,9,A little,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Quite a bit,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,Sort of,No,Yes,No,Sort of,A little,Probably will,Sort of,Sort of,A little,Extremely,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot more,More,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2022-01-24/phone_promptresponse_clean_2022-01-24.csv,20,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2022-01-24,2022-01-24 20:10:00 CST,GMT-06:00,1643076600098,Completed,2022-01-24,2022-01-24 20:10:54 CST,1643076654014,1,set_2,25,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,A little,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,No,0,Quite a bit,Probably will,Not thought about it,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-25/phone_promptresponse_clean_2022-01-25.csv,35,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2022-01-25,2022-01-25 21:29:00 CST,GMT-06:00,1643167740182,Completed,2022-01-25,2022-01-25 21:31:02 CST,1643167862464,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Moderately,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-26/phone_promptresponse_clean_2022-01-26.csv,16,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-01-26,2022-01-26 19:15:00 CST,GMT-06:00,1643246100186,Completed,2022-01-26,2022-01-26 19:20:54 CST,1643246454305,2,set_1,24,9,A little,Quite a bit,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,A little,A little,Moderately,Quite a bit,Yes,No,0,,,,,,,,Quite a bit,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-27/phone_promptresponse_clean_2022-01-27.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-27,2022-01-27 20:20:00 CST,GMT-06:00,1643336400147,Completed,2022-01-27,2022-01-27 20:22:36 CST,1643336556519,1,set_1,25,9,A little,Extremely,Quite a bit,Moderately,Extremely,Not at all,Not at all,A little,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Very much so,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-29/phone_promptresponse_clean_2022-01-29.csv,1,rangerabrasivedislike,Daily,TIME,RANDOM,0,1,2022-01-29,2022-01-29 00:01:39 CST,GMT-06:00,1643436099105,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-29/phone_promptresponse_clean_2022-01-29.csv,9,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-29,2022-01-29 20:12:00 CST,GMT-06:00,1643508720139,Completed,2022-01-29,2022-01-29 20:12:48 CST,1643508768403,1,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Moderately,Yes,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-01-30/phone_promptresponse_clean_2022-01-30.csv,15,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-30,2022-01-30 20:31:15 CST,GMT-06:00,1643596275135,Completed,2022-01-30,2022-01-30 20:44:01 CST,1643597041979,2,set_1,49,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,A little,Definitely will,Sort of,but I had a goal,Yes,Yes,Sort of,Yes,Sort of,,,Sort of,,A little,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2022-01-31/phone_promptresponse_clean_2022-01-31.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-01-31,2022-01-31 20:19:00 CST,GMT-06:00,1643681940150,Completed,2022-01-31,2022-01-31 20:20:01 CST,1643682001624,1,set_1,25,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-01/phone_promptresponse_clean_2022-02-01.csv,23,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-01,2022-02-01 19:25:00 CST,GMT-06:00,1643765100159,Completed,2022-02-01,2022-02-01 19:36:11 CST,1643765771145,2,set_4,24,9,Not at all,Extremely,A little,Extremely,Extremely,A little,A little,Not at all,Moderately,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Not at all,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-02/phone_promptresponse_clean_2022-02-02.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-02-02,2022-02-02 20:14:00 CST,GMT-06:00,1643854440099,Completed,2022-02-02,2022-02-02 20:15:04 CST,1643854504321,1,set_2,25,9,A little,Extremely,A little,Extremely,Extremely,Not at all,Not at all,A little,Not at all,Very much so,Moderately,Moderately,Not at all,Very much so,No,No,0,A little,Probably will,Not thought about it,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-03/phone_promptresponse_clean_2022-02-03.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2022-02-03,2022-02-03 21:19:00 CST,GMT-06:00,1643944740156,Completed,2022-02-03,2022-02-03 21:20:58 CST,1643944858639,1,set_1,25,9,Not at all,Extremely,A little,Extremely,Extremely,A little,A little,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,Somewhat,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-04/phone_promptresponse_clean_2022-02-04.csv,20,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2022-02-04,2022-02-04 21:40:00 CST,GMT-06:00,1644032400127,Completed,2022-02-04,2022-02-04 21:41:23 CST,1644032483272,1,set_2,23,9,Not at all,Extremely,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Not at all,A little,A little,No,No,0,Quite a bit,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-05/phone_promptresponse_clean_2022-02-05.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2022-02-05,2022-02-05 21:16:00 CST,GMT-06:00,1644117360164,Completed,2022-02-05,2022-02-05 21:18:12 CST,1644117492059,1,set_1,24,9,Not at all,Extremely,A little,Moderately,Extremely,A little,A little,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Not at all,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-06/phone_promptresponse_clean_2022-02-06.csv,23,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2022-02-06,2022-02-06 22:16:00 CST,GMT-06:00,1644207360159,Completed,2022-02-06,2022-02-06 22:18:12 CST,1644207492064,1,set_1,49,9,A little,Extremely,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Moderately,A little,Quite a bit,Yes,Did not have to work today,0,,,,,,,Very much,Quite a bit,Definitely will,Yes,Yes,Sort of,Yes,Sort of,Yes,Sort of,,,Not really,,Moderately,Extremely,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2022-02-07/phone_promptresponse_clean_2022-02-07.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-07,2022-02-07 19:17:00 CST,GMT-06:00,1644283020145,Completed,2022-02-07,2022-02-07 20:23:11 CST,1644286991831,2,set_1,25,9,A little,Extremely,Moderately,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,A little,A little,Moderately,Quite a bit,Yes,No,0,,,,,,,,Quite a bit,Definitely will,Sort of,No,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-08/phone_promptresponse_clean_2022-02-08.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-08,2022-02-08 19:16:00 CST,GMT-06:00,1644369360110,Completed,2022-02-08,2022-02-08 19:47:53 CST,1644371273721,2,set_1,25,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Moderately,Quite a bit,No,No,0,,,,,,,Not at all,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-09/phone_promptresponse_clean_2022-02-09.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2022-02-09,2022-02-09 21:30:00 CST,GMT-06:00,1644463800132,Completed,2022-02-09,2022-02-09 22:17:15 CST,1644466635817,2,set_4,24,9,Not at all,Extremely,Quite a bit,Moderately,Quite a bit,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,A little,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-10/phone_promptresponse_clean_2022-02-10.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-02-10,2022-02-10 20:22:00 CST,GMT-06:00,1644546120142,Completed,2022-02-10,2022-02-10 20:23:55 CST,1644546235626,1,set_4,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-12/phone_promptresponse_clean_2022-02-12.csv,13,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-12,2022-02-12 19:27:00 CST,GMT-06:00,1644715620137,Completed,2022-02-12,2022-02-12 19:59:20 CST,1644717560252,2,set_1,24,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Very much so,Might,Sort of,No,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-13/phone_promptresponse_clean_2022-02-13.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-13,2022-02-13 19:21:00 CST,GMT-06:00,1644801660143,Completed,2022-02-13,2022-02-13 19:22:58 CST,1644801778214,1,set_4,47,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,A little,Not at all,Quite a bit,A little,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Sort of,No,Yes,Yes,Yes,Quite a bit,Probably will,Sort of,Yes,Moderately,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Less,More,Neither more nor less,Quite a bit,Quite a bit
