.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep
reliablydetaildebate@timestudy_com/2022-01-27/phone_promptresponse_clean_2022-01-27.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-01-27,2022-01-27 21:44:00 PST,GMT-08:00,1643348640112,Completed,2022-01-27,2022-01-27 21:56:31 PST,1643349391457,2,set_2,23,9,A little,Moderately,A little,Quite a bit,Extremely,A little,Not at all,Moderately,A little,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2022-01-28/phone_promptresponse_clean_2022-01-28.csv,24,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2022-01-28,2022-01-28 22:38:00 PST,GMT-08:00,1643438280346,Completed,2022-01-28,2022-01-28 22:38:54 PST,1643438334435,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Not at all,No,No,0,A little,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-01-29/phone_promptresponse_clean_2022-01-29.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-01-29,2022-01-29 21:46:00 PST,GMT-08:00,1643521560202,Completed,2022-01-29,2022-01-29 21:47:57 PST,1643521677869,1,set_3,23,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Not at all,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-01-30/phone_promptresponse_clean_2022-01-30.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-01-30,2022-01-30 21:11:00 PST,GMT-08:00,1643605860310,Completed,2022-01-30,2022-01-30 21:16:11 PST,1643606171796,2,set_1,48,9,A little,Moderately,A little,A little,Quite a bit,Not at all,A little,Moderately,Not at all,Very much so,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Yes,Yes,Sort of,Yes,,,,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,A little,Probably will,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-01-31/phone_promptresponse_clean_2022-01-31.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2022-01-31,2022-01-31 22:19:00 PST,GMT-08:00,1643696340681,Completed,2022-01-31,2022-01-31 22:21:06 PST,1643696466361,1,set_3,23,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Moderately,Not at all,Moderately,No,No,0,,,,,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-01/phone_promptresponse_clean_2022-02-01.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-01,2022-02-01 21:40:08 PST,GMT-08:00,1643780408076,Completed,2022-02-01,2022-02-01 21:46:33 PST,1643780793836,2,set_2,23,9,Not at all,A little,Not at all,Moderately,Quite a bit,Moderately,A little,A little,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes
reliablydetaildebate@timestudy_com/2022-02-02/phone_promptresponse_clean_2022-02-02.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-02,2022-02-02 21:21:00 PST,GMT-08:00,1643865660181,Completed,2022-02-02,2022-02-02 21:23:01 PST,1643865781760,1,set_1,26,9,A little,Not at all,Moderately,Not at all,A little,Moderately,A little,A little,Not at all,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,A little,Probably will not,No,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-02-03/phone_promptresponse_clean_2022-02-03.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-03,2022-02-03 21:20:00 PST,GMT-08:00,1643952000139,Completed,2022-02-03,2022-02-03 21:20:55 PST,1643952055826,1,set_4,23,9,Moderately,A little,Not at all,Moderately,Extremely,A little,Not at all,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-04/phone_promptresponse_clean_2022-02-04.csv,29,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-02-04,2022-02-04 22:10:00 PST,GMT-08:00,1644041400251,Completed,2022-02-04,2022-02-04 22:17:07 PST,1644041827492,2,set_2,24,9,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,No
reliablydetaildebate@timestudy_com/2022-02-05/phone_promptresponse_clean_2022-02-05.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,23,0,2022-02-05,2022-02-05 23:35:00 PST,GMT-08:00,1644132900175,Completed,2022-02-05,2022-02-05 23:37:22 PST,1644133042739,1,set_3,24,9,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-06/phone_promptresponse_clean_2022-02-06.csv,19,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-06,2022-02-06 21:48:00 PST,GMT-08:00,1644212880278,Completed,2022-02-06,2022-02-06 21:50:01 PST,1644213001043,1,set_1,48,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,A little,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Not really,Yes,Sort of,Yes,,,,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,Not at all,Definitely will not,No,Yes,,,
reliablydetaildebate@timestudy_com/2022-02-07/phone_promptresponse_clean_2022-02-07.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-07,2022-02-07 21:19:00 PST,GMT-08:00,1644297540112,PartiallyCompleted,,,,,set_1,6,9,A little,Quite a bit,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-08/phone_promptresponse_clean_2022-02-08.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-02-08,2022-02-08 22:11:00 PST,GMT-08:00,1644387060220,Completed,2022-02-08,2022-02-08 22:23:03 PST,1644387783985,2,set_3,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,A little,Very much so,Very much so,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-09/phone_promptresponse_clean_2022-02-09.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-09,2022-02-09 21:22:00 PST,GMT-08:00,1644470520383,Completed,2022-02-09,2022-02-09 21:23:22 PST,1644470602496,1,set_2,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Moderately,Quite a bit,Very much so,Very much so,A little,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2022-02-10/phone_promptresponse_clean_2022-02-10.csv,24,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-02-10,2022-02-10 21:33:00 PST,GMT-08:00,1644557580202,PartiallyCompleted,,,,,set_2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-11/phone_promptresponse_clean_2022-02-11.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2022-02-11,2022-02-11 22:31:00 PST,GMT-08:00,1644647460139,Completed,2022-02-11,2022-02-11 22:36:02 PST,1644647762144,2,set_3,23,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,A little,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,Not at all,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-12/phone_promptresponse_clean_2022-02-12.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-02-12,2022-02-12 21:39:00 PST,GMT-08:00,1644730740184,Completed,2022-02-12,2022-02-12 21:39:54 PST,1644730794604,1,set_2,24,9,Not at all,Quite a bit,A little,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,,,Not at all,Definitely will,Trying to decide
reliablydetaildebate@timestudy_com/2022-02-13/phone_promptresponse_clean_2022-02-13.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-02-13,2022-02-13 21:41:00 PST,GMT-08:00,1644817260101,Completed,2022-02-13,2022-02-13 21:43:29 PST,1644817409470,1,set_4,47,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,A little,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Probably will,No,Not really,Maybe,Sort of,Yes,,,,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-14,2022-02-14 21:38:00 PST,GMT-08:00,1644903480203,Completed,2022-02-14,2022-02-14 21:39:10 PST,1644903550356,1,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-15/phone_promptresponse_clean_2022-02-15.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-02-15,2022-02-15 20:46:00 PST,GMT-08:00,1644986760217,Completed,2022-02-15,2022-02-15 20:47:46 PST,1644986866111,1,set_1,24,9,Not at all,Moderately,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Sort of,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-02-16/phone_promptresponse_clean_2022-02-16.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-16,2022-02-16 21:37:00 PST,GMT-08:00,1645076220119,Completed,2022-02-16,2022-02-16 21:39:18 PST,1645076358508,1,set_2,23,9,A little,Extremely,A little,Moderately,Extremely,Not at all,A little,A little,A little,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Trying to decide
reliablydetaildebate@timestudy_com/2022-02-17/phone_promptresponse_clean_2022-02-17.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-17,2022-02-17 21:19:00 PST,GMT-08:00,1645161540193,Completed,2022-02-17,2022-02-17 21:22:15 PST,1645161735074,1,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,A little,Very much so,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-18/phone_promptresponse_clean_2022-02-18.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-18,2022-02-18 21:26:00 PST,GMT-08:00,1645248360183,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-19/phone_promptresponse_clean_2022-02-19.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-02-19,2022-02-19 22:15:00 PST,GMT-08:00,1645337700221,Completed,2022-02-19,2022-02-19 22:17:09 PST,1645337829331,1,set_3,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Quite a bit,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-20/phone_promptresponse_clean_2022-02-20.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-20,2022-02-20 21:47:00 PST,GMT-08:00,1645422420200,Completed,2022-02-20,2022-02-20 21:57:56 PST,1645423076999,2,set_2,48,9,Not at all,Moderately,Quite a bit,A little,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,No,Yes,Not really,but had a goal,,,,Yes,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Very little,Not at all,,,,,Very much so,Definitely will,Yes
reliablydetaildebate@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-02-21,2022-02-21 20:49:00 PST,GMT-08:00,1645505340232,Completed,2022-02-21,2022-02-21 20:50:10 PST,1645505410032,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-22/phone_promptresponse_clean_2022-02-22.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-22,2022-02-22 21:31:02 PST,GMT-08:00,1645594262237,Completed,2022-02-22,2022-02-22 22:12:10 PST,1645596730359,2,set_3,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Not at all,Might,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-23/phone_promptresponse_clean_2022-02-23.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-02-23,2022-02-23 21:44:00 PST,GMT-08:00,1645681440268,Completed,2022-02-23,2022-02-23 21:46:46 PST,1645681606782,1,set_1,24,9,Not at all,A little,Not at all,A little,Quite a bit,A little,Moderately,Not at all,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,Maybe,,,
reliablydetaildebate@timestudy_com/2022-02-24/phone_promptresponse_clean_2022-02-24.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-02-24,2022-02-24 22:19:00 PST,GMT-08:00,1645769940224,Completed,2022-02-24,2022-02-24 22:19:59 PST,1645769999259,1,set_3,23,9,Not at all,Moderately,A little,Moderately,Extremely,Not at all,A little,A little,Quite a bit,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-25/phone_promptresponse_clean_2022-02-25.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2022-02-25,2022-02-25 22:32:00 PST,GMT-08:00,1645857120235,Completed,2022-02-25,2022-02-25 22:33:15 PST,1645857195320,1,set_2,24,9,A little,A little,Moderately,Not at all,Quite a bit,Not at all,Not at all,Not at all,Moderately,Very much so,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,,,Very much so,Definitely will,Yes
reliablydetaildebate@timestudy_com/2022-02-26/phone_promptresponse_clean_2022-02-26.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,20,21,2022-02-26,2022-02-26 20:22:00 PST,GMT-08:00,1645935720256,Completed,2022-02-26,2022-02-26 20:24:10 PST,1645935850829,1,set_1,24,9,Not at all,Moderately,Moderately,A little,Quite a bit,Moderately,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-02-27/phone_promptresponse_clean_2022-02-27.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-02-27,2022-02-27 21:38:00 MST,GMT-07:00,1646023080350,Completed,2022-02-27,2022-02-27 21:42:14 MST,1646023334230,1,set_3,47,9,A little,Quite a bit,Moderately,A little,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Yes,Yes,Yes,Yes,Very much so,Definitely will,Yes,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
reliablydetaildebate@timestudy_com/2022-02-28/phone_promptresponse_clean_2022-02-28.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-02-28,2022-02-28 21:49:00 MST,GMT-07:00,1646110140152,Completed,2022-02-28,2022-02-28 22:06:55 MST,1646111215319,2,set_1,25,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,A little bit,Very much so,Definitely will,Yes,Yes,,,
reliablydetaildebate@timestudy_com/2022-03-01/phone_promptresponse_clean_2022-03-01.csv,31,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-01,2022-03-01 21:17:00 MST,GMT-07:00,1646194620180,Completed,2022-03-01,2022-03-01 21:17:39 MST,1646194659336,1,set_4,24,9,Not at all,Quite a bit,Extremely,Moderately,Moderately,A little,Not at all,Moderately,Quite a bit,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-02/phone_promptresponse_clean_2022-03-02.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-02,2022-03-02 21:19:06 MST,GMT-07:00,1646281146112,Completed,2022-03-02,2022-03-02 21:25:33 MST,1646281533241,2,set_1,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,A little,Moderately,A little,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,Yes,,,
reliablydetaildebate@timestudy_com/2022-03-03/phone_promptresponse_clean_2022-03-03.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-03,2022-03-03 21:41:06 MST,GMT-07:00,1646368866697,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-04/phone_promptresponse_clean_2022-03-04.csv,18,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-03-04,2022-03-04 20:42:00 MST,GMT-07:00,1646451720207,Completed,2022-03-04,2022-03-04 20:42:55 MST,1646451775271,1,set_4,23,9,Quite a bit,Not at all,Moderately,A little,Extremely,A little,Quite a bit,Extremely,Quite a bit,Very much so,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-05/phone_promptresponse_clean_2022-03-05.csv,20,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-03-05,2022-03-05 20:11:00 MST,GMT-07:00,1646536260206,Completed,2022-03-05,2022-03-05 20:13:25 MST,1646536405147,1,set_2,24,9,A little,Moderately,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Very much so,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes
reliablydetaildebate@timestudy_com/2022-03-06/phone_promptresponse_clean_2022-03-06.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,19,20,2022-03-06,2022-03-06 19:13:00 PST,GMT-08:00,1646622780228,Completed,2022-03-06,2022-03-06 19:15:31 PST,1646622931065,1,set_1,48,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Quite a bit,A little,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Sort of,Yes,Not really,Yes,,,,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,Not at all,Definitely will not,Sort of,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-03-07/phone_promptresponse_clean_2022-03-07.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-03-07,2022-03-07 22:18:00 PST,GMT-08:00,1646720280198,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-08/phone_promptresponse_clean_2022-03-08.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-03-08,2022-03-08 20:32:00 PST,GMT-08:00,1646800320235,Completed,2022-03-08,2022-03-08 20:38:50 PST,1646800730606,2,set_4,24,9,Not at all,Quite a bit,Extremely,A little,Moderately,Quite a bit,Quite a bit,A little,A little,Quite a bit,Very much so,Quite a bit,Not at all,Moderately,Yes,No,0,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,
