.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage
doorpostthesisjubilance@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,1,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-08-29,2021-08-29 20:21:00 PDT,GMT-07:00,1630293660337,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,13,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-09-01,2021-09-01 20:35:01 PDT,GMT-07:00,1630553701357,Completed,2021-09-01,2021-09-01 20:36:39 PDT,1630553799726,1,set_2,23,9,A little,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Very much so,Moderately,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-09-02,2021-09-02 20:24:00 PDT,GMT-07:00,1630639440158,Completed,2021-09-02,2021-09-02 20:25:04 PDT,1630639504716,1,set_3,23,9,Quite a bit,Quite a bit,Moderately,Extremely,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-09-03,2021-09-03 21:31:49 PDT,GMT-07:00,1630729909322,Completed,2021-09-03,2021-09-03 21:33:41 PDT,1630730021174,1,set_1,25,9,A little,Quite a bit,A little,Moderately,A little,Extremely,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,No,No,0,A little,Probably will not,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,11,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-09-04,2021-09-04 21:38:00 PDT,GMT-07:00,1630816680187,Completed,2021-09-04,2021-09-04 21:39:14 PDT,1630816754349,1,set_1,24,9,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,Very much so,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-05/phone_promptresponse_clean_2021-09-05.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-09-05,2021-09-05 20:17:00 PDT,GMT-07:00,1630898220176,Completed,2021-09-05,2021-09-05 20:21:54 PDT,1630898514158,1,set_4,47,9,A little,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,Quite a bit,A little,Moderately,Moderately,A little,No,No,0,,,,,Yes,Yes,Sort of,but had a goal,Not really,Very much so,Probably will,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,A lot more,Neither more nor less,Moderate,Moderate,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,13,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-09-06,2021-09-06 20:42:07 PDT,GMT-07:00,1630986127327,Completed,2021-09-06,2021-09-06 20:43:04 PDT,1630986184260,1,set_3,24,9,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Quite a bit,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
doorpostthesisjubilance@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,14,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-09-08,2021-09-08 21:28:00 PDT,GMT-07:00,1631161680156,Completed,2021-09-08,2021-09-08 21:30:27 PDT,1631161827917,1,set_3,24,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,A little,A little,Moderately,A little,Moderately,A little,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-09-09/phone_promptresponse_clean_2021-09-09.csv,22,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-09-09,2021-09-09 21:34:00 PDT,GMT-07:00,1631248440134,Completed,2021-09-09,2021-09-09 22:18:45 PDT,1631251125319,2,set_3,23,9,Quite a bit,A little,Moderately,Moderately,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will not,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-09-10,2021-09-10 20:31:00 PDT,GMT-07:00,1631331060165,Completed,2021-09-10,2021-09-10 22:07:55 PDT,1631336875279,2,set_3,23,9,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Yes,,,,
doorpostthesisjubilance@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-09-11,2021-09-11 21:20:00 PDT,GMT-07:00,1631420400253,Completed,2021-09-11,2021-09-11 21:21:10 PDT,1631420470678,1,set_2,23,9,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Trying to decide,
doorpostthesisjubilance@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,16,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-09-13,2021-09-13 20:43:00 PDT,GMT-07:00,1631590980242,Completed,2021-09-13,2021-09-13 20:43:55 PDT,1631591035408,1,set_4,24,9,A little,Extremely,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,No,Yes,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,14,doorpostthesisjubilance,Daily,BURST,RANDOM,22,23,2021-09-14,2021-09-14 22:32:09 PDT,GMT-07:00,1631683929581,Completed,2021-09-14,2021-09-14 22:33:27 PDT,1631684007594,1,set_2,23,9,Not at all,Quite a bit,Moderately,A little,A little,Moderately,A little,A little,A little,A little,A little,Moderately,A little,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,15,doorpostthesisjubilance,Daily,BURST,RANDOM,22,23,2021-09-15,2021-09-15 22:13:00 PDT,GMT-07:00,1631769180165,Completed,2021-09-15,2021-09-15 23:33:29 PDT,1631774009901,2,set_1,24,9,Moderately,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Moderately,A little,Moderately,A little,Quite a bit,Moderately,A little,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,1,doorpostthesisjubilance,Daily,BURST,RANDOM,22,23,2021-09-16,2021-09-16 22:14:00 PDT,GMT-07:00,1631855640191,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,22,23,2021-09-17,2021-09-17 22:45:00 PDT,GMT-07:00,1631943900202,Completed,2021-09-17,2021-09-17 22:45:59 PDT,1631943959005,1,set_1,24,9,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Not sure,Yes,0,Very much so,Might,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,22,23,2021-09-18,2021-09-18 22:14:00 PDT,GMT-07:00,1632028440148,Completed,2021-09-18,2021-09-18 22:15:42 PDT,1632028542653,1,set_4,23,9,Moderately,Moderately,A little,Moderately,Moderately,A little,A little,A little,A little,Moderately,Moderately,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,Quite a bit,Probably will,,Not really,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-09-19,2021-09-19 20:43:00 PDT,GMT-07:00,1632109380166,Completed,2021-09-19,2021-09-19 20:46:36 PDT,1632109596884,1,set_3,47,9,A little,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,A little,Very much so,Moderately,Moderately,No,No,0,,,,,Yes,Yes,No,but had a goal,No,,,No,,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,More,Moderate,Moderate,Not at all,Definitely will not,No,,,,
doorpostthesisjubilance@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,19,20,2021-09-23,2021-09-23 19:13:00 PDT,GMT-07:00,1632449580205,Completed,2021-09-23,2021-09-23 19:14:13 PDT,1632449653252,1,set_2,24,9,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Not at all
doorpostthesisjubilance@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,18,19,2021-09-25,2021-09-25 18:46:00 PDT,GMT-07:00,1632620760287,Completed,2021-09-25,2021-09-25 18:46:46 PDT,1632620806024,1,set_2,23,9,A little,Extremely,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,A little,Moderately,A little,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,11,doorpostthesisjubilance,Daily,BURST,RANDOM,19,20,2021-09-28,2021-09-28 19:47:00 PDT,GMT-07:00,1632883620244,Completed,2021-09-28,2021-09-28 19:48:05 PDT,1632883685476,1,set_3,23,9,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,14,doorpostthesisjubilance,Daily,BURST,RANDOM,18,19,2021-09-29,2021-09-29 18:36:00 PDT,GMT-07:00,1632965760168,Completed,2021-09-29,2021-09-29 18:37:23 PDT,1632965843048,1,set_1,24,9,Moderately,A little,Moderately,A little,Moderately,A little,A little,A little,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,11,doorpostthesisjubilance,Daily,TIME,RANDOM,19,20,2021-09-30,2021-09-30 19:52:24 PDT,GMT-07:00,1633056744026,Completed,2021-09-30,2021-09-30 19:53:36 PDT,1633056816268,1,set_3,23,9,A little,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-10-01/phone_promptresponse_clean_2021-10-01.csv,13,doorpostthesisjubilance,Daily,TIME,RANDOM,18,19,2021-10-01,2021-10-01 18:39:00 PDT,GMT-07:00,1633138740163,Completed,2021-10-01,2021-10-01 18:40:01 PDT,1633138801623,1,set_1,24,9,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,A little,A little,A little,Quite a bit,A little,Moderately,A little,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-10-02,2021-10-02 20:15:00 PDT,GMT-07:00,1633230900174,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-10-03,2021-10-03 20:32:06 PDT,GMT-07:00,1633318326602,Completed,2021-10-03,2021-10-03 20:34:10 PDT,1633318450894,1,set_3,48,9,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,A little,Moderately,Not at all,Moderately,A little,A little,No,No,0,,,,,Yes,Yes,Not really,Maybe,Not really,,,Sort of,,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,More,Neither more nor less,Moderate,Moderate,A little,Probably will not,Not really,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,10,doorpostthesisjubilance,Daily,TIME,RANDOM,19,20,2021-10-05,2021-10-05 19:28:13 PDT,GMT-07:00,1633487293278,Completed,2021-10-05,2021-10-05 19:30:02 PDT,1633487402230,1,set_4,24,9,A little,Quite a bit,A little,Quite a bit,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,No,Yes,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,19,20,2021-10-06,2021-10-06 19:46:19 PDT,GMT-07:00,1633574779600,Completed,2021-10-06,2021-10-06 19:47:16 PDT,1633574836522,1,set_1,25,9,A little,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,11,doorpostthesisjubilance,Daily,TIME,RANDOM,19,20,2021-10-07,2021-10-07 19:19:00 PDT,GMT-07:00,1633659540125,Completed,2021-10-07,2021-10-07 19:20:07 PDT,1633659607095,1,set_1,24,9,A little,Quite a bit,A little,Moderately,A little,Moderately,A little,Moderately,A little,A little,A little,Quite a bit,Moderately,Moderately,No,No,0,Very much so,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,9,doorpostthesisjubilance,Daily,TIME,RANDOM,18,19,2021-10-08,2021-10-08 18:34:00 PDT,GMT-07:00,1633743240193,Completed,2021-10-08,2021-10-08 18:34:44 PDT,1633743284236,1,set_4,24,9,A little,Moderately,A little,Moderately,A little,Moderately,A little,A little,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,No,No,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,15,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-10-09,2021-10-09 21:16:17 PDT,GMT-07:00,1633839377652,Completed,2021-10-09,2021-10-09 21:18:27 PDT,1633839507214,1,set_2,23,9,Moderately,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Not at all,A little,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Trying to decide,
doorpostthesisjubilance@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,16,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-10-10,2021-10-10 20:29:00 PDT,GMT-07:00,1633922940166,Completed,2021-10-10,2021-10-10 20:34:48 PDT,1633923288074,2,set_4,47,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,Sort of,No,Not really,but had a goal,Not really,Very much so,Definitely will,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,17,doorpostthesisjubilance,Daily,BURST,RANDOM,19,20,2021-10-12,2021-10-12 19:48:00 PDT,GMT-07:00,1634093280161,Completed,2021-10-12,2021-10-12 19:49:17 PDT,1634093357672,1,set_4,24,9,Quite a bit,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,A little,Not at all,Moderately,Moderately,Moderately,No,Yes,0,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,,,,,,,,Very much
doorpostthesisjubilance@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,9,doorpostthesisjubilance,Daily,TIME,RANDOM,18,19,2021-10-14,2021-10-14 18:45:00 PDT,GMT-07:00,1634262300139,Completed,2021-10-14,2021-10-14 18:46:19 PDT,1634262379007,1,set_3,24,9,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,Very much so,Moderately,A little,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-10-15/phone_promptresponse_clean_2021-10-15.csv,12,doorpostthesisjubilance,Daily,TIME,RANDOM,19,20,2021-10-15,2021-10-15 19:35:22 PDT,GMT-07:00,1634351722738,Completed,2021-10-15,2021-10-15 19:36:31 PDT,1634351791276,1,set_3,23,9,A little,Extremely,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,Moderately,A little,Moderately,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-10-17,2021-10-17 21:30:00 PDT,GMT-07:00,1634531400461,Completed,2021-10-17,2021-10-17 21:33:34 PDT,1634531614478,1,set_2,48,9,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,No,Did not have to work today,0,,,,,Yes,No,Sort of,but had a goal,Not really,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Very little,Very little,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-10-18,2021-10-18 21:22:00 PDT,GMT-07:00,1634617320116,Completed,2021-10-18,2021-10-18 21:23:40 PDT,1634617420202,1,set_2,23,9,A little,Extremely,Moderately,Quite a bit,A little,A little,A little,Not at all,A little,Quite a bit,A little,A little,A little,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,
doorpostthesisjubilance@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,22,23,2021-10-19,2021-10-19 22:37:00 PDT,GMT-07:00,1634708220192,Completed,2021-10-19,2021-10-19 23:15:21 PDT,1634710521224,2,set_3,24,9,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,Moderately,Moderately,A little,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Not really,,,,Somewhat
doorpostthesisjubilance@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,22,23,2021-10-20,2021-10-20 22:20:00 PDT,GMT-07:00,1634793600140,Completed,2021-10-20,2021-10-20 23:07:45 PDT,1634796465809,2,set_3,24,9,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,A little,Moderately,A little,A little,Quite a bit,Moderately,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,,,,
doorpostthesisjubilance@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,10,doorpostthesisjubilance,Daily,TIME,RANDOM,22,23,2021-10-21,2021-10-21 22:38:00 PDT,GMT-07:00,1634881080143,Completed,2021-10-21,2021-10-21 22:39:34 PDT,1634881174016,1,set_3,23,9,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-10-22/phone_promptresponse_clean_2021-10-22.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,22,23,2021-10-22,2021-10-22 22:48:00 PDT,GMT-07:00,1634968080176,Completed,2021-10-22,2021-10-22 22:54:52 PDT,1634968492325,2,set_3,23,9,Moderately,Extremely,A little,Moderately,Quite a bit,Moderately,A little,Moderately,A little,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,
doorpostthesisjubilance@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,22,23,2021-10-23,2021-10-23 22:14:00 PDT,GMT-07:00,1635052440137,Completed,2021-10-23,2021-10-23 23:30:08 PDT,1635057008774,2,set_3,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,12,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-10-24,2021-10-24 21:17:00 PDT,GMT-07:00,1635135420322,Completed,2021-10-24,2021-10-24 21:19:36 PDT,1635135576248,1,set_2,47,9,Not at all,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,No,No,0,,,,,Yes,Yes,Not really,No,No,,,No,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,More,Neither more nor less,Moderate,Very little,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-10-27/phone_promptresponse_clean_2021-10-27.csv,17,doorpostthesisjubilance,Daily,BURST,RANDOM,22,23,2021-10-27,2021-10-27 22:24:00 PDT,GMT-07:00,1635398640213,Completed,2021-10-27,2021-10-27 22:25:35 PDT,1635398735568,1,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,No,Yes,0,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-10-29/phone_promptresponse_clean_2021-10-29.csv,1,doorpostthesisjubilance,Daily,TIME,RANDOM,22,23,2021-10-28,2021-10-28 22:34:00 PDT,GMT-07:00,1635485640136,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,10,doorpostthesisjubilance,Daily,TIME,RANDOM,17,18,2021-10-30,2021-10-30 17:49:00 PDT,GMT-07:00,1635641340137,Completed,2021-10-30,2021-10-30 17:55:10 PDT,1635641710293,2,set_3,24,9,Not at all,Moderately,A little,Moderately,A little,Not at all,Not at all,A little,Moderately,Quite a bit,A little,A little,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,17,18,2021-10-31,2021-10-31 17:13:00 PDT,GMT-07:00,1635725580148,Completed,2021-10-31,2021-10-31 17:16:12 PDT,1635725772004,1,set_2,48,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Not at all,Not at all,A little,Quite a bit,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,Yes,Yes,Not really,but had a goal,Not really,,,Sort of,,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,Very much so,Definitely will,Yes,
