.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
headwearskirmishantidote@timestudy_com/2022-02-11/phone_promptresponse_clean_2022-02-11.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-11,2022-02-11 00:24:00 CST,GMT-06:00,1644560640259,Completed,2022-02-11,2022-02-11 01:53:42 CST,1644566022995,2,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-12/phone_promptresponse_clean_2022-02-12.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-12,2022-02-12 00:21:01 CST,GMT-06:00,1644646861360,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-13/phone_promptresponse_clean_2022-02-13.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-13,2022-02-13 00:17:00 CST,GMT-06:00,1644733020315,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-14,2022-02-14 00:48:00 CST,GMT-06:00,1644821280259,Completed,2022-02-14,2022-02-14 01:52:00 CST,1644825120223,2,set_4,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,No,Yes,No,Maybe,No,Quite a bit,Probably will,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2022-02-15/phone_promptresponse_clean_2022-02-15.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-15,2022-02-15 00:38:00 CST,GMT-06:00,1644907080254,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-16/phone_promptresponse_clean_2022-02-16.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-16,2022-02-16 00:39:00 CST,GMT-06:00,1644993540286,Completed,2022-02-16,2022-02-16 01:20:07 CST,1644996007434,2,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,Not at all,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-17/phone_promptresponse_clean_2022-02-17.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-17,2022-02-17 00:26:00 CST,GMT-06:00,1645079160253,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-18/phone_promptresponse_clean_2022-02-18.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-18,2022-02-18 00:19:00 CST,GMT-06:00,1645165140273,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-19/phone_promptresponse_clean_2022-02-19.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-02-19,2022-02-19 00:17:00 CST,GMT-06:00,1645251420298,Completed,2022-02-19,2022-02-19 00:20:35 CST,1645251635611,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-20/phone_promptresponse_clean_2022-02-20.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-02-20,2022-02-20 00:45:01 CST,GMT-06:00,1645339501177,Completed,2022-02-20,2022-02-20 00:52:26 CST,1645339946950,2,set_3,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Probably will not,No,,,,,,,,,Sort of,Yes,Not really,but had a goal,Not really,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-02-21,2022-02-21 00:22:00 CST,GMT-06:00,1645424520295,Completed,2022-02-21,2022-02-21 00:23:29 CST,1645424609993,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,,,,,,Not really,Yes,Not really,but had a goal,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2022-02-22/phone_promptresponse_clean_2022-02-22.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-02-22,2022-02-22 00:16:00 CST,GMT-06:00,1645510560346,Completed,2022-02-22,2022-02-22 00:16:45 CST,1645510605035,1,set_4,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Very much,,,,,,,,,,Quite a bit,Probably will,,Yes,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-23/phone_promptresponse_clean_2022-02-23.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-23,2022-02-23 00:45:00 CST,GMT-06:00,1645598700306,Completed,2022-02-23,2022-02-23 01:42:20 CST,1645602140503,2,set_4,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-24/phone_promptresponse_clean_2022-02-24.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-24,2022-02-24 00:26:00 CST,GMT-06:00,1645683960400,Completed,2022-02-24,2022-02-24 01:19:53 CST,1645687193797,2,set_2,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-25/phone_promptresponse_clean_2022-02-25.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-25,2022-02-25 00:34:00 CST,GMT-06:00,1645770840275,Completed,2022-02-25,2022-02-25 00:51:12 CST,1645771872019,2,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,,,,,,,,A little,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-26/phone_promptresponse_clean_2022-02-26.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-26,2022-02-26 00:18:00 CST,GMT-06:00,1645856280266,Completed,2022-02-26,2022-02-26 00:23:19 CST,1645856599785,2,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-02-27/phone_promptresponse_clean_2022-02-27.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-27,2022-02-27 00:20:00 CST,GMT-06:00,1645942800279,Completed,2022-02-27,2022-02-27 00:47:12 CST,1645944432597,2,set_3,47,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Probably will not,No,,,,,,,,,No,Yes,Not really,but had a goal,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2022-02-28/phone_promptresponse_clean_2022-02-28.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-02-28,2022-02-28 00:49:00 CST,GMT-06:00,1646030940954,Completed,2022-02-28,2022-02-28 01:44:25 CST,1646034265095,2,set_1,48,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Not at all,Definitely will,Yes,Yes,Sort of,Yes,Not really,but had a goal,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2022-03-01/phone_promptresponse_clean_2022-03-01.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-01,2022-03-01 00:13:00 CST,GMT-06:00,1646115180297,Completed,2022-03-01,2022-03-01 00:20:07 CST,1646115607004,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-02/phone_promptresponse_clean_2022-03-02.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-02,2022-03-02 00:15:00 CST,GMT-06:00,1646201700289,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-03/phone_promptresponse_clean_2022-03-03.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-03,2022-03-03 00:47:00 CST,GMT-06:00,1646290020289,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-04/phone_promptresponse_clean_2022-03-04.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-04,2022-03-04 00:44:00 CST,GMT-06:00,1646376240319,Completed,2022-03-04,2022-03-04 00:44:49 CST,1646376289459,1,set_2,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-05/phone_promptresponse_clean_2022-03-05.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-03-05,2022-03-05 00:32:00 CST,GMT-06:00,1646461920342,Completed,2022-03-05,2022-03-05 00:33:13 CST,1646461993980,1,set_1,24,9,A little,Moderately,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-06/phone_promptresponse_clean_2022-03-06.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-03-06,2022-03-06 00:13:00 CST,GMT-06:00,1646547180378,Completed,2022-03-06,2022-03-06 00:17:54 CST,1646547474261,1,set_2,47,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,,,,,,No,Yes,No,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-03-07/phone_promptresponse_clean_2022-03-07.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-03-07,2022-03-07 00:29:00 CST,GMT-06:00,1646634540275,Completed,2022-03-07,2022-03-07 00:30:36 CST,1646634636207,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,,,,,,No,Yes,No,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-03-08/phone_promptresponse_clean_2022-03-08.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-03-08,2022-03-08 00:17:00 CST,GMT-06:00,1646720220304,Completed,2022-03-08,2022-03-08 00:18:18 CST,1646720298091,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,No,Yes,0,Not at all,Probably will not,No,,,,Very much,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-09/phone_promptresponse_clean_2022-03-09.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-09,2022-03-09 00:40:00 CST,GMT-06:00,1646808000290,Completed,2022-03-09,2022-03-09 00:43:48 CST,1646808228768,1,set_3,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-10/phone_promptresponse_clean_2022-03-10.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-10,2022-03-10 00:49:00 CST,GMT-06:00,1646894940298,Completed,2022-03-10,2022-03-10 00:55:28 CST,1646895328560,2,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Yes,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-11/phone_promptresponse_clean_2022-03-11.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-11,2022-03-11 00:24:00 CST,GMT-06:00,1646979840307,Completed,2022-03-11,2022-03-11 00:42:19 CST,1646980939418,2,set_1,25,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,A little bit,Not at all,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-12/phone_promptresponse_clean_2022-03-12.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-12,2022-03-12 00:48:00 CST,GMT-06:00,1647067680331,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-13/phone_promptresponse_clean_2022-03-13.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-13,2022-03-13 00:39:00 CST,GMT-06:00,1647153540299,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-14/phone_promptresponse_clean_2022-03-14.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-14,2022-03-14 00:13:00 CDT,GMT-05:00,1647234780289,Completed,2022-03-14,2022-03-14 01:55:05 CDT,1647240905623,2,set_3,47,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Definitely will not,No,,,,,,,,,No,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-03-15/phone_promptresponse_clean_2022-03-15.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-15,2022-03-15 00:13:00 CDT,GMT-05:00,1647321180339,Completed,2022-03-15,2022-03-15 00:18:38 CDT,1647321518935,2,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,Not at all,Probably will not,No,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-16/phone_promptresponse_clean_2022-03-16.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-16,2022-03-16 00:23:00 CDT,GMT-05:00,1647408180306,Completed,2022-03-16,2022-03-16 00:52:59 CDT,1647409979338,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,A little,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-17/phone_promptresponse_clean_2022-03-17.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2022-03-16,2022-03-16 23:15:01 CDT,GMT-05:00,1647490501971,Completed,2022-03-17,2022-03-17 00:19:35 CDT,1647494375338,2,set_1,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,A little bit,Not at all,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-17/phone_promptresponse_clean_2022-03-17.csv,23,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2022-03-17,2022-03-17 23:46:00 CDT,GMT-05:00,1647578760534,Completed,2022-03-17,2022-03-17 23:50:46 CDT,1647579046509,1,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-19/phone_promptresponse_clean_2022-03-19.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-03-19,2022-03-19 00:27:00 CDT,GMT-05:00,1647667620339,Completed,2022-03-19,2022-03-19 00:29:18 CDT,1647667758244,1,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-20/phone_promptresponse_clean_2022-03-20.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-03-20,2022-03-20 00:23:00 CDT,GMT-05:00,1647753780333,Completed,2022-03-20,2022-03-20 00:25:23 CDT,1647753923118,1,set_1,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Definitely will,Sort of,Yes,Not really,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-03-20/phone_promptresponse_clean_2022-03-20.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2022-03-20,2022-03-20 23:32:00 CDT,GMT-05:00,1647837120317,Completed,2022-03-20,2022-03-20 23:34:04 CDT,1647837244088,1,set_3,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Probably will not,No,,,,,,,,,Not really,Yes,Not really,Yes,Not really,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-03-21/phone_promptresponse_clean_2022-03-21.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2022-03-21,2022-03-21 23:35:00 CDT,GMT-05:00,1647923700289,Completed,2022-03-21,2022-03-21 23:40:08 CDT,1647924008245,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-22/phone_promptresponse_clean_2022-03-22.csv,24,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2022-03-22,2022-03-22 23:36:00 CDT,GMT-05:00,1648010160274,Completed,2022-03-22,2022-03-22 23:43:30 CDT,1648010610757,2,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-24/phone_promptresponse_clean_2022-03-24.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-24,2022-03-24 00:42:00 CDT,GMT-05:00,1648100520301,Completed,2022-03-24,2022-03-24 00:42:53 CDT,1648100573406,1,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-24/phone_promptresponse_clean_2022-03-24.csv,20,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2022-03-24,2022-03-24 23:38:00 CDT,GMT-05:00,1648183080318,Completed,2022-03-24,2022-03-24 23:38:32 CDT,1648183112270,1,set_4,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,Not at all,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
